file,subject,exercise,set_id,num_reps,set_length_samples,true_period_samples,signal,method,estimated_period_samples,signed_error_samples,abs_error_samples,relative_abs_error,within_10_percent,within_20_percent
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,2,12,3601,298.0,gyro_magnitude,fft,1800.5,1502.5,1502.5,5.0419,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,2,12,3601,298.0,pca_velocity,autocorr,583.0,285.0,285.0,0.9564,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,2,12,3601,298.0,pca_velocity,fft,300.0833,2.0833,2.0833,0.007,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,2,12,3601,298.0,motion_energy,autocorr,590.0,292.0,292.0,0.9799,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,2,12,3601,298.0,motion_energy,fft,300.0833,2.0833,2.0833,0.007,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,2,12,3601,298.0,transition_energy,autocorr,305.0,7.0,7.0,0.0235,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,2,12,3601,298.0,transition_energy,fft,300.0833,2.0833,2.0833,0.007,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,pca_motion,autocorr,424.0,-9.0,9.0,0.0208,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,pca_motion,fft,427.5833,-5.4167,5.4167,0.0125,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,abs_pca_motion,autocorr,215.0,-218.0,218.0,0.5035,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,abs_pca_motion,fft,223.087,-209.913,209.913,0.4848,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,acc_magnitude,autocorr,215.0,-218.0,218.0,0.5035,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,acc_magnitude,fft,223.087,-209.913,209.913,0.4848,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,gyro_magnitude,autocorr,422.0,-11.0,11.0,0.0254,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,gyro_magnitude,fft,223.087,-209.913,209.913,0.4848,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,pca_velocity,autocorr,431.0,-2.0,2.0,0.0046,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,pca_velocity,fft,366.5,-66.5,66.5,0.1536,False,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,motion_energy,autocorr,424.0,-9.0,9.0,0.0208,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,motion_energy,fft,466.4545,33.4545,33.4545,0.0773,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,transition_energy,autocorr,425.0,-8.0,8.0,0.0185,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,12,5131,433.0,transition_energy,fft,466.4545,33.4545,33.4545,0.0773,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,pca_motion,autocorr,352.0,-3.0,3.0,0.0085,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,pca_motion,fft,357.5833,2.5833,2.5833,0.0073,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,abs_pca_motion,autocorr,345.0,-10.0,10.0,0.0282,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,abs_pca_motion,fft,171.64,-183.36,183.36,0.5165,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,acc_magnitude,autocorr,351.0,-4.0,4.0,0.0113,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,acc_magnitude,fft,171.64,-183.36,183.36,0.5165,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,gyro_magnitude,autocorr,348.0,-7.0,7.0,0.0197,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,gyro_magnitude,fft,171.64,-183.36,183.36,0.5165,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,pca_velocity,autocorr,338.0,-17.0,17.0,0.0479,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,pca_velocity,fft,171.64,-183.36,183.36,0.5165,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,motion_energy,autocorr,342.0,-13.0,13.0,0.0366,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,motion_energy,fft,330.0769,-24.9231,24.9231,0.0702,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,transition_energy,autocorr,338.0,-17.0,17.0,0.0479,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,12,4291,355.0,transition_energy,fft,171.64,-183.36,183.36,0.5165,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,pca_motion,autocorr,320.0,-4.0,4.0,0.0123,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,pca_motion,fft,306.9286,-17.0714,17.0714,0.0527,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,abs_pca_motion,autocorr,164.0,-160.0,160.0,0.4938,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,abs_pca_motion,fft,159.1481,-164.8519,164.8519,0.5088,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,acc_magnitude,autocorr,162.0,-162.0,162.0,0.5,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,acc_magnitude,fft,159.1481,-164.8519,164.8519,0.5088,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,gyro_magnitude,autocorr,317.0,-7.0,7.0,0.0216,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,gyro_magnitude,fft,159.1481,-164.8519,164.8519,0.5088,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,pca_velocity,autocorr,311.0,-13.0,13.0,0.0401,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,pca_velocity,fft,306.9286,-17.0714,17.0714,0.0527,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,motion_energy,autocorr,309.0,-15.0,15.0,0.0463,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,motion_energy,fft,306.9286,-17.0714,17.0714,0.0527,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,transition_energy,autocorr,309.0,-15.0,15.0,0.0463,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,13,4297,324.0,transition_energy,fft,306.9286,-17.0714,17.0714,0.0527,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,pca_motion,autocorr,282.0,6.0,6.0,0.0217,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,pca_motion,fft,272.9167,-3.0833,3.0833,0.0112,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,abs_pca_motion,autocorr,549.0,273.0,273.0,0.9891,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,abs_pca_motion,fft,142.3913,-133.6087,133.6087,0.4841,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,acc_magnitude,autocorr,289.0,13.0,13.0,0.0471,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,acc_magnitude,fft,545.8333,269.8333,269.8333,0.9777,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,gyro_magnitude,autocorr,282.0,6.0,6.0,0.0217,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,gyro_magnitude,fft,142.3913,-133.6087,133.6087,0.4841,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,pca_velocity,autocorr,851.0,575.0,575.0,2.0833,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,pca_velocity,fft,142.3913,-133.6087,133.6087,0.4841,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,motion_energy,autocorr,287.0,11.0,11.0,0.0399,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,motion_energy,fft,142.3913,-133.6087,133.6087,0.4841,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,transition_energy,autocorr,704.0,428.0,428.0,1.5507,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,12,3275,276.0,transition_energy,fft,142.3913,-133.6087,133.6087,0.4841,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,pca_motion,autocorr,249.0,-5.0,5.0,0.0197,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,pca_motion,fft,251.25,-2.75,2.75,0.0108,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,abs_pca_motion,autocorr,247.0,-7.0,7.0,0.0276,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,abs_pca_motion,fft,251.25,-2.75,2.75,0.0108,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,acc_magnitude,autocorr,247.0,-7.0,7.0,0.0276,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,acc_magnitude,fft,251.25,-2.75,2.75,0.0108,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,gyro_magnitude,autocorr,249.0,-5.0,5.0,0.0197,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,gyro_magnitude,fft,125.625,-128.375,128.375,0.5054,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,pca_velocity,autocorr,1008.0,754.0,754.0,2.9685,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,pca_velocity,fft,125.625,-128.375,128.375,0.5054,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,motion_energy,autocorr,246.0,-8.0,8.0,0.0315,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,motion_energy,fft,251.25,-2.75,2.75,0.0108,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,transition_energy,autocorr,254.0,0.0,0.0,0.0,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,12,3015,254.0,transition_energy,fft,125.625,-128.375,128.375,0.5054,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,pca_motion,autocorr,223.0,0.0,0.0,0.0,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,pca_motion,fft,220.9231,-2.0769,2.0769,0.0093,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,abs_pca_motion,autocorr,223.0,0.0,0.0,0.0,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,abs_pca_motion,fft,220.9231,-2.0769,2.0769,0.0093,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,acc_magnitude,autocorr,224.0,1.0,1.0,0.0045,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,acc_magnitude,fft,220.9231,-2.0769,2.0769,0.0093,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,gyro_magnitude,autocorr,110.0,-113.0,113.0,0.5067,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,gyro_magnitude,fft,110.4615,-112.5385,112.5385,0.5047,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,pca_velocity,autocorr,447.0,224.0,224.0,1.0045,False,False
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,pca_velocity,fft,220.9231,-2.0769,2.0769,0.0093,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,motion_energy,autocorr,229.0,6.0,6.0,0.0269,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,motion_energy,fft,220.9231,-2.0769,2.0769,0.0093,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,transition_energy,autocorr,225.0,2.0,2.0,0.009,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,12,2872,223.0,transition_energy,fft,220.9231,-2.0769,2.0769,0.0093,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,one_arm_db_row,0,8,2080,268.0,pca_motion,autocorr,265.0,-3.0,3.0,0.0112,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,one_arm_db_row,0,8,2080,268.0,pca_motion,fft,260.0,-8.0,8.0,0.0299,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,one_arm_db_row,0,8,2080,268.0,abs_pca_motion,autocorr,270.0,2.0,2.0,0.0075,True,True
datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,one_arm_db_row,0,8,2080,268.0,abs_pca_motion,fft,260.0,-8.0,8.0,0.0299,True,True
