pair_name,true_exercise,pred_exercise,value
fft_spectral_top2,db_bench_press,db_rdl,0.1264705882352941
fft_spectral_top2,db_bench_press,db_shoulder_press,0.2529411764705882
fft_spectral_top2,db_bench_press,db_squat,0.06764705882352941
fft_spectral_top2,db_bench_press,db_triceps_curl,0.0029411764705882353
fft_spectral_top2,db_bench_press,db_weighted_crunch,0.03529411764705882
fft_spectral_top2,db_bench_press,one_arm_db_row,0.19411764705882353
fft_spectral_top2,db_biceps_curl,db_bench_press,0.003472222222222222
fft_spectral_top2,db_biceps_curl,db_biceps_curl,0.6979166666666666
fft_spectral_top2,db_biceps_curl,db_rdl,0.003472222222222222
fft_spectral_top2,db_biceps_curl,db_shoulder_press,0.0
fft_spectral_top2,db_biceps_curl,db_squat,0.010416666666666666
fft_spectral_top2,db_biceps_curl,db_triceps_curl,0.2708333333333333
fft_spectral_top2,db_biceps_curl,db_weighted_crunch,0.0
