plot,subject,exercise,set_id,method,file,window_start,window_end,true_reps,predicted_reps,predicted_with_best_iou_ge_0.50,mean_best_true_iou,set_key,matched_rate_at_iou_0.50,prediction_ratio,over_segmentation_ratio
artifacts_rep_classification/waveform_method_comparison/sets_all/016_haoyu0512workout_db_squat_set_2.png,haoyu0512workout,db_squat,2,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,452354,456751,12,29,8,0.3704,haoyu0512workout | db_squat | set 2,0.6666666666666666,2.4166666666666665,1.4166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/016_haoyu0512workout_db_squat_set_2.png,haoyu0512workout,db_squat,2,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,452354,456751,12,32,3,0.33,haoyu0512workout | db_squat | set 2,0.25,2.6666666666666665,1.6666666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/016_haoyu0512workout_db_squat_set_2.png,haoyu0512workout,db_squat,2,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,452354,456751,12,13,2,0.4208,haoyu0512workout | db_squat | set 2,0.16666666666666666,1.0833333333333333,0.08333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/016_haoyu0512workout_db_squat_set_2.png,haoyu0512workout,db_squat,2,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,452354,456751,12,8,4,0.5131,haoyu0512workout | db_squat | set 2,0.3333333333333333,0.6666666666666666,-0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/017_haoyu0512workout_db_triceps_curl_set_0.png,haoyu0512workout,db_triceps_curl,0,dominant-axis,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,373880,380187,12,46,0,0.2395,haoyu0512workout | db_triceps_curl | set 0,0.0,3.8333333333333335,2.8333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/017_haoyu0512workout_db_triceps_curl_set_0.png,haoyu0512workout,db_triceps_curl,0,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,373880,380187,12,12,1,0.2872,haoyu0512workout | db_triceps_curl | set 0,0.08333333333333333,1.0,0.0
artifacts_rep_classification/waveform_method_comparison/sets_all/017_haoyu0512workout_db_triceps_curl_set_0.png,haoyu0512workout,db_triceps_curl,0,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,373880,380187,12,43,2,0.2531,haoyu0512workout | db_triceps_curl | set 0,0.16666666666666666,3.5833333333333335,2.5833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/017_haoyu0512workout_db_triceps_curl_set_0.png,haoyu0512workout,db_triceps_curl,0,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,373880,380187,12,1,0,0.0558,haoyu0512workout | db_triceps_curl | set 0,0.0,0.08333333333333333,-0.9166666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/017_haoyu0512workout_db_triceps_curl_set_0.png,haoyu0512workout,db_triceps_curl,0,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,373880,380187,12,4,0,0.2956,haoyu0512workout | db_triceps_curl | set 0,0.0,0.3333333333333333,-0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/018_haoyu0512workout_db_triceps_curl_set_1.png,haoyu0512workout,db_triceps_curl,1,dominant-axis,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,385902,391996,12,50,1,0.213,haoyu0512workout | db_triceps_curl | set 1,0.08333333333333333,4.166666666666667,3.1666666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/018_haoyu0512workout_db_triceps_curl_set_1.png,haoyu0512workout,db_triceps_curl,1,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,385902,391996,12,25,7,0.3036,haoyu0512workout | db_triceps_curl | set 1,0.5833333333333334,2.0833333333333335,1.0833333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/018_haoyu0512workout_db_triceps_curl_set_1.png,haoyu0512workout,db_triceps_curl,1,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,385902,391996,12,49,0,0.2203,haoyu0512workout | db_triceps_curl | set 1,0.0,4.083333333333333,3.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/018_haoyu0512workout_db_triceps_curl_set_1.png,haoyu0512workout,db_triceps_curl,1,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,385902,391996,12,2,0,0.0214,haoyu0512workout | db_triceps_curl | set 1,0.0,0.16666666666666666,-0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/018_haoyu0512workout_db_triceps_curl_set_1.png,haoyu0512workout,db_triceps_curl,1,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,385902,391996,12,15,12,0.4677,haoyu0512workout | db_triceps_curl | set 1,1.0,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/019_haoyu0512workout_db_triceps_curl_set_2.png,haoyu0512workout,db_triceps_curl,2,dominant-axis,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,399864,405473,12,22,11,0.4123,haoyu0512workout | db_triceps_curl | set 2,0.9166666666666666,1.8333333333333333,0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/019_haoyu0512workout_db_triceps_curl_set_2.png,haoyu0512workout,db_triceps_curl,2,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,399864,405473,12,38,3,0.2709,haoyu0512workout | db_triceps_curl | set 2,0.25,3.1666666666666665,2.1666666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/019_haoyu0512workout_db_triceps_curl_set_2.png,haoyu0512workout,db_triceps_curl,2,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,399864,405473,12,23,9,0.3439,haoyu0512workout | db_triceps_curl | set 2,0.75,1.9166666666666667,0.9166666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/019_haoyu0512workout_db_triceps_curl_set_2.png,haoyu0512workout,db_triceps_curl,2,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,399864,405473,12,13,12,0.6654,haoyu0512workout | db_triceps_curl | set 2,1.0,1.0833333333333333,0.08333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/019_haoyu0512workout_db_triceps_curl_set_2.png,haoyu0512workout,db_triceps_curl,2,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,399864,405473,12,8,3,0.4033,haoyu0512workout | db_triceps_curl | set 2,0.25,0.6666666666666666,-0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/020_haoyu0512workout_db_weighted_crunch_set_0.png,haoyu0512workout,db_weighted_crunch,0,dominant-axis,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,180058,185546,12,47,0,0.2297,haoyu0512workout | db_weighted_crunch | set 0,0.0,3.9166666666666665,2.9166666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/020_haoyu0512workout_db_weighted_crunch_set_0.png,haoyu0512workout,db_weighted_crunch,0,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,180058,185546,12,7,1,0.1806,haoyu0512workout | db_weighted_crunch | set 0,0.08333333333333333,0.5833333333333334,-0.4166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/020_haoyu0512workout_db_weighted_crunch_set_0.png,haoyu0512workout,db_weighted_crunch,0,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,180058,185546,12,45,1,0.2377,haoyu0512workout | db_weighted_crunch | set 0,0.08333333333333333,3.75,2.75
artifacts_rep_classification/waveform_method_comparison/sets_all/020_haoyu0512workout_db_weighted_crunch_set_0.png,haoyu0512workout,db_weighted_crunch,0,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,180058,185546,12,6,1,0.3455,haoyu0512workout | db_weighted_crunch | set 0,0.08333333333333333,0.5,-0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/020_haoyu0512workout_db_weighted_crunch_set_0.png,haoyu0512workout,db_weighted_crunch,0,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,180058,185546,12,26,7,0.3734,haoyu0512workout | db_weighted_crunch | set 0,0.5833333333333334,2.1666666666666665,1.1666666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/021_haoyu0512workout_db_weighted_crunch_set_1.png,haoyu0512workout,db_weighted_crunch,1,dominant-axis,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,195368,200966,12,52,0,0.2128,haoyu0512workout | db_weighted_crunch | set 1,0.0,4.333333333333333,3.3333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/021_haoyu0512workout_db_weighted_crunch_set_1.png,haoyu0512workout,db_weighted_crunch,1,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,195368,200966,12,24,9,0.3798,haoyu0512workout | db_weighted_crunch | set 1,0.75,2.0,1.0
artifacts_rep_classification/waveform_method_comparison/sets_all/021_haoyu0512workout_db_weighted_crunch_set_1.png,haoyu0512workout,db_weighted_crunch,1,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,195368,200966,12,49,0,0.2265,haoyu0512workout | db_weighted_crunch | set 1,0.0,4.083333333333333,3.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/021_haoyu0512workout_db_weighted_crunch_set_1.png,haoyu0512workout,db_weighted_crunch,1,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,195368,200966,12,15,12,0.5713,haoyu0512workout | db_weighted_crunch | set 1,1.0,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/021_haoyu0512workout_db_weighted_crunch_set_1.png,haoyu0512workout,db_weighted_crunch,1,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,195368,200966,12,14,9,0.4039,haoyu0512workout | db_weighted_crunch | set 1,0.75,1.1666666666666667,0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/022_haoyu0512workout_db_weighted_crunch_set_2.png,haoyu0512workout,db_weighted_crunch,2,dominant-axis,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,209850,215076,12,52,0,0.211,haoyu0512workout | db_weighted_crunch | set 2,0.0,4.333333333333333,3.3333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/022_haoyu0512workout_db_weighted_crunch_set_2.png,haoyu0512workout,db_weighted_crunch,2,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,209850,215076,12,39,4,0.2642,haoyu0512workout | db_weighted_crunch | set 2,0.3333333333333333,3.25,2.25
artifacts_rep_classification/waveform_method_comparison/sets_all/022_haoyu0512workout_db_weighted_crunch_set_2.png,haoyu0512workout,db_weighted_crunch,2,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,209850,215076,12,47,1,0.2323,haoyu0512workout | db_weighted_crunch | set 2,0.08333333333333333,3.9166666666666665,2.9166666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/022_haoyu0512workout_db_weighted_crunch_set_2.png,haoyu0512workout,db_weighted_crunch,2,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,209850,215076,12,14,8,0.5063,haoyu0512workout | db_weighted_crunch | set 2,0.6666666666666666,1.1666666666666667,0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/022_haoyu0512workout_db_weighted_crunch_set_2.png,haoyu0512workout,db_weighted_crunch,2,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,209850,215076,12,10,7,0.4967,haoyu0512workout | db_weighted_crunch | set 2,0.5833333333333334,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/023_haoyu0512workout_one_arm_db_row_set_0.png,haoyu0512workout,one_arm_db_row,0,dominant-axis,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,57264,63974,12,40,3,0.2586,haoyu0512workout | one_arm_db_row | set 0,0.25,3.3333333333333335,2.3333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/023_haoyu0512workout_one_arm_db_row_set_0.png,haoyu0512workout,one_arm_db_row,0,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,57264,63974,12,4,0,0.0951,haoyu0512workout | one_arm_db_row | set 0,0.0,0.3333333333333333,-0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/023_haoyu0512workout_one_arm_db_row_set_0.png,haoyu0512workout,one_arm_db_row,0,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,57264,63974,12,38,4,0.2603,haoyu0512workout | one_arm_db_row | set 0,0.3333333333333333,3.1666666666666665,2.1666666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/023_haoyu0512workout_one_arm_db_row_set_0.png,haoyu0512workout,one_arm_db_row,0,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,57264,63974,12,3,0,0.1811,haoyu0512workout | one_arm_db_row | set 0,0.0,0.25,-0.75
artifacts_rep_classification/waveform_method_comparison/sets_all/023_haoyu0512workout_one_arm_db_row_set_0.png,haoyu0512workout,one_arm_db_row,0,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,57264,63974,12,23,6,0.3911,haoyu0512workout | one_arm_db_row | set 0,0.5,1.9166666666666667,0.9166666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/024_haoyu0512workout_one_arm_db_row_set_1.png,haoyu0512workout,one_arm_db_row,1,dominant-axis,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,72607,78407,12,37,3,0.2907,haoyu0512workout | one_arm_db_row | set 1,0.25,3.0833333333333335,2.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/024_haoyu0512workout_one_arm_db_row_set_1.png,haoyu0512workout,one_arm_db_row,1,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,72607,78407,12,11,2,0.2947,haoyu0512workout | one_arm_db_row | set 1,0.16666666666666666,0.9166666666666666,-0.08333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/024_haoyu0512workout_one_arm_db_row_set_1.png,haoyu0512workout,one_arm_db_row,1,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,72607,78407,12,36,4,0.2986,haoyu0512workout | one_arm_db_row | set 1,0.3333333333333333,3.0,2.0
artifacts_rep_classification/waveform_method_comparison/sets_all/024_haoyu0512workout_one_arm_db_row_set_1.png,haoyu0512workout,one_arm_db_row,1,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,72607,78407,12,7,1,0.3054,haoyu0512workout | one_arm_db_row | set 1,0.08333333333333333,0.5833333333333334,-0.4166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/024_haoyu0512workout_one_arm_db_row_set_1.png,haoyu0512workout,one_arm_db_row,1,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,72607,78407,12,33,5,0.3221,haoyu0512workout | one_arm_db_row | set 1,0.4166666666666667,2.75,1.75
artifacts_rep_classification/waveform_method_comparison/sets_all/025_haoyu0512workout_one_arm_db_row_set_2.png,haoyu0512workout,one_arm_db_row,2,dominant-axis,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,88018,93480,12,42,3,0.233,haoyu0512workout | one_arm_db_row | set 2,0.25,3.5,2.5
artifacts_rep_classification/waveform_method_comparison/sets_all/025_haoyu0512workout_one_arm_db_row_set_2.png,haoyu0512workout,one_arm_db_row,2,short-time-energy,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,88018,93480,12,30,6,0.341,haoyu0512workout | one_arm_db_row | set 2,0.5,2.5,1.5
artifacts_rep_classification/waveform_method_comparison/sets_all/025_haoyu0512workout_one_arm_db_row_set_2.png,haoyu0512workout,one_arm_db_row,2,pca-extrema,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,88018,93480,12,31,6,0.3017,haoyu0512workout | one_arm_db_row | set 2,0.5,2.5833333333333335,1.5833333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/025_haoyu0512workout_one_arm_db_row_set_2.png,haoyu0512workout,one_arm_db_row,2,pca-autocorr,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,88018,93480,12,13,12,0.8108,haoyu0512workout | one_arm_db_row | set 2,1.0,1.0833333333333333,0.08333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/025_haoyu0512workout_one_arm_db_row_set_2.png,haoyu0512workout,one_arm_db_row,2,pca-extrema-fft,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,88018,93480,12,11,5,0.3468,haoyu0512workout | one_arm_db_row | set 2,0.4166666666666667,0.9166666666666666,-0.08333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/026_hsianshun0514workout_db_bench_press_set_0.png,hsianshun0514workout,db_bench_press,0,dominant-axis,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,0,6369,12,55,0,0.1976,hsianshun0514workout | db_bench_press | set 0,0.0,4.583333333333333,3.5833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/026_hsianshun0514workout_db_bench_press_set_0.png,hsianshun0514workout,db_bench_press,0,short-time-energy,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,0,6369,12,34,3,0.315,hsianshun0514workout | db_bench_press | set 0,0.25,2.8333333333333335,1.8333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/026_hsianshun0514workout_db_bench_press_set_0.png,hsianshun0514workout,db_bench_press,0,pca-extrema,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,0,6369,12,48,0,0.2222,hsianshun0514workout | db_bench_press | set 0,0.0,4.0,3.0
