file,subject,exercise,set_id,boundary,local_boundary,feature,objective,candidate,signed_error_samples,abs_error_samples,search_radius,candidate_score
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200164,260,transition_energy_max,max,200124,-40,40,100,2.8627
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200453,549,pca_extreme_max,max,200431,-22,22,100,1.2217
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200453,549,pca_velocity_min,min,200357,-96,96,100,-1.1604
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200453,549,acc_magnitude_min,min,200535,82,82,100,-1.4333
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200453,549,gyro_magnitude_min,min,200466,13,13,100,-1.4146
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200453,549,acc_jerk_max,max,200437,-16,16,100,3.1805
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200453,549,gyro_jerk_max,max,200449,-4,4,100,2.1265
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200453,549,motion_energy_min,min,200553,100,100,100,-1.135
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200453,549,transition_energy_max,max,200437,-16,16,100,3.3357
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200712,808,pca_extreme_max,max,200674,-38,38,100,1.2845
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200712,808,pca_velocity_min,min,200614,-98,98,100,-0.7902
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200712,808,acc_magnitude_min,min,200770,58,58,100,-1.5246
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200712,808,gyro_magnitude_min,min,200716,4,4,100,-1.1267
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200712,808,acc_jerk_max,max,200673,-39,39,100,3.9768
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200712,808,gyro_jerk_max,max,200670,-42,42,100,2.2506
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200712,808,motion_energy_min,min,200769,57,57,100,-0.7509
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200712,808,transition_energy_max,max,200671,-41,41,100,3.939
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200942,1038,pca_extreme_max,max,200948,6,6,100,1.4122
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200942,1038,pca_velocity_min,min,200851,-91,91,100,-0.6551
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200942,1038,acc_magnitude_min,min,201035,93,93,100,-1.2821
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200942,1038,gyro_magnitude_min,min,200972,30,30,100,-1.1657
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200942,1038,acc_jerk_max,max,200964,22,22,100,3.8573
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200942,1038,gyro_jerk_max,max,200933,-9,9,100,3.6919
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200942,1038,motion_energy_min,min,201042,100,100,100,-1.005
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200942,1038,transition_energy_max,max,200939,-3,3,100,4.4037
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201244,1340,pca_extreme_max,max,201225,-19,19,100,1.4285
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201244,1340,pca_velocity_min,min,201339,95,95,100,-1.1774
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201244,1340,acc_magnitude_min,min,201333,89,89,100,-1.5307
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201244,1340,gyro_magnitude_min,min,201253,9,9,100,-0.8996
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201244,1340,acc_jerk_max,max,201243,-1,1,100,5.0706
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201244,1340,gyro_jerk_max,max,201209,-35,35,100,3.4439
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201244,1340,motion_energy_min,min,201335,91,91,100,-1.5651
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201244,1340,transition_energy_max,max,201243,-1,1,100,3.8627
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201545,1641,pca_extreme_max,max,201546,1,1,100,1.2378
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201545,1641,pca_velocity_min,min,201645,100,100,100,-0.7825
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201545,1641,acc_magnitude_min,min,201487,-58,58,100,-1.4421
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201545,1641,gyro_magnitude_min,min,201567,22,22,100,-1.5591
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201545,1641,acc_jerk_max,max,201524,-21,21,100,1.6908
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201545,1641,gyro_jerk_max,max,201531,-14,14,100,0.3564
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201545,1641,motion_energy_min,min,201645,100,100,100,-1.2571
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201545,1641,transition_energy_max,max,201525,-20,20,100,1.4398
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201884,1980,pca_extreme_max,max,201865,-19,19,100,1.3417
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201884,1980,pca_velocity_min,min,201972,88,88,100,-0.9495
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201884,1980,acc_magnitude_min,min,201977,93,93,100,-1.5134
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201884,1980,gyro_magnitude_min,min,201906,22,22,100,-1.6435
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201884,1980,acc_jerk_max,max,201867,-17,17,100,1.798
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201884,1980,gyro_jerk_max,max,201874,-10,10,100,1.1528
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201884,1980,motion_energy_min,min,201976,92,92,100,-1.4084
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,201884,1980,transition_energy_max,max,201874,-10,10,100,1.7245
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202203,2299,pca_extreme_max,max,202197,-6,6,100,0.9052
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202203,2299,pca_velocity_min,min,202218,15,15,100,-1.6394
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202203,2299,acc_magnitude_min,min,202268,65,65,100,-1.5935
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202203,2299,gyro_magnitude_min,min,202209,6,6,100,-1.6122
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202203,2299,acc_jerk_max,max,202164,-39,39,100,0.7245
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202203,2299,gyro_jerk_max,max,202285,82,82,100,0.9437
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202203,2299,motion_energy_min,min,202225,22,22,100,-1.7092
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202203,2299,transition_energy_max,max,202158,-45,45,100,0.4448
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202481,2577,pca_extreme_max,max,202448,-33,33,100,1.0628
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202481,2577,pca_velocity_min,min,202482,1,1,100,-1.5111
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202481,2577,acc_magnitude_min,min,202422,-59,59,100,-1.3651
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202481,2577,gyro_magnitude_min,min,202489,8,8,100,-1.5402
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202481,2577,acc_jerk_max,max,202428,-53,53,100,1.6065
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202481,2577,gyro_jerk_max,max,202534,53,53,100,1.7568
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202481,2577,motion_energy_min,min,202488,7,7,100,-1.4823
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202481,2577,transition_energy_max,max,202578,97,97,100,1.5319
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202762,2858,pca_extreme_max,max,202739,-23,23,100,1.2511
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202762,2858,pca_velocity_min,min,202787,25,25,100,-1.6806
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202762,2858,acc_magnitude_min,min,202699,-63,63,100,-1.5362
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202762,2858,gyro_magnitude_min,min,202774,12,12,100,-1.6944
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202762,2858,acc_jerk_max,max,202733,-29,29,100,1.3198
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202762,2858,gyro_jerk_max,max,202724,-38,38,100,0.9676
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202762,2858,motion_energy_min,min,202790,28,28,100,-1.3271
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,202762,2858,transition_energy_max,max,202733,-29,29,100,1.3391
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,203101,3197,pca_extreme_max,max,203198,97,97,100,1.2053
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,203101,3197,pca_velocity_min,min,203110,9,9,100,-1.1363
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,203101,3197,acc_magnitude_min,min,203021,-80,80,100,-1.5996
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,203101,3197,gyro_magnitude_min,min,203108,7,7,100,-1.4595
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,203101,3197,acc_jerk_max,max,203050,-51,51,100,1.7303
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,203101,3197,gyro_jerk_max,max,203048,-53,53,100,2.6766
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,203101,3197,motion_energy_min,min,203110,9,9,100,-1.204
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,203101,3197,transition_energy_max,max,203050,-51,51,100,2.661
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211035,249,pca_extreme_max,max,211038,3,3,85,1.2695
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211035,249,pca_velocity_min,min,211052,17,17,85,-0.8521
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211035,249,acc_magnitude_min,min,211111,76,76,85,-1.7891
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211035,249,gyro_magnitude_min,min,211057,22,22,85,-1.6961
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211035,249,acc_jerk_max,max,210997,-38,38,85,2.7308
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211035,249,gyro_jerk_max,max,211004,-31,31,85,1.7172
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211035,249,motion_energy_min,min,211052,17,17,85,-0.4423
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211035,249,transition_energy_max,max,210985,-50,50,85,2.6767
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211302,516,pca_extreme_max,max,211289,-13,13,85,1.4422
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211302,516,pca_velocity_min,min,211316,14,14,85,-0.4762
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211302,516,acc_magnitude_min,min,211362,60,60,85,-1.7301
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211302,516,gyro_magnitude_min,min,211297,-5,5,85,-1.6282
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211302,516,acc_jerk_max,max,211267,-35,35,85,4.5509
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211302,516,gyro_jerk_max,max,211257,-45,45,85,2.2728
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211302,516,motion_energy_min,min,211311,9,9,85,-0.0276
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211302,516,transition_energy_max,max,211266,-36,36,85,4.3512
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211547,761,pca_extreme_max,max,211543,-4,4,85,1.2464
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211547,761,pca_velocity_min,min,211547,0,0,85,-0.7719
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211547,761,acc_magnitude_min,min,211608,61,61,85,-2.0373
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211547,761,gyro_magnitude_min,min,211551,4,4,85,-1.6172
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211547,761,acc_jerk_max,max,211509,-38,38,85,2.634
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211547,761,gyro_jerk_max,max,211493,-54,54,85,1.4055
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211547,761,motion_energy_min,min,211552,5,5,85,-0.2355
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211547,761,transition_energy_max,max,211500,-47,47,85,2.5962
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211790,1004,pca_extreme_max,max,211791,1,1,85,1.3007
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,211790,1004,pca_velocity_min,min,211705,-85,85,85,-0.3569
