exercise,feature,cohen_d,abs_cohen_d,stable_subject_ratio,stable_effect_score,mean_subject_diff,sensor_group,family,source,description
db_squat,axis_mz__iqr,-0.5177,0.5177,1.0,0.5177,-3.0206,mag,time,mz,iqr of mz
db_squat,axis_my__high_band_ratio,0.6889,0.6889,0.75,0.5167,0.0139,mag,time_frequency,my,high_band_ratio of my
db_squat,axis_gz__iqr,-0.5889,0.5889,0.875,0.5153,-13.9602,gyro,time,gz,iqr of gz
db_squat,axis_gz__rms,-0.5883,0.5883,0.875,0.5147,-7.5367,gyro,time,gz,rms of gz
db_squat,gyro_pca__pca3_var_ratio,0.5842,0.5842,0.875,0.5112,0.033,gyro,pca,gyro_pca,PCA variance ratio
db_squat,axis_my__low_band_ratio,-0.6813,0.6813,0.75,0.5109,-0.0462,mag,time_frequency,my,low_band_ratio of my
db_squat,corr__ay__gx,-0.5818,0.5818,0.875,0.5091,-0.1181,acc_gyro,axis_correlation,"ay,gx",Correlation between ay and gx
db_squat,acc_norm__high_band_ratio,-0.5801,0.5801,0.875,0.5076,-0.0121,acc,time_frequency,acc_norm,high_band_ratio of acc_norm
db_squat,gyro_norm__zero_crossing_rate,0.5788,0.5788,0.875,0.5065,0.025,gyro,time,gyro_norm,zero_crossing_rate of gyro_norm
db_squat,axis_gz__energy_mean,-0.5044,0.5044,1.0,0.5044,-526.2009,gyro,time,gz,energy_mean of gz
db_squat,acc_norm__skewness,0.5746,0.5746,0.875,0.5028,0.281,acc,time,acc_norm,skewness of acc_norm
db_squat,axis_my__zero_crossing_rate,0.6646,0.6646,0.75,0.4984,0.0395,mag,time,my,zero_crossing_rate of my
db_squat,axis_my__spectral_entropy,0.6634,0.6634,0.75,0.4975,0.1532,mag,time_frequency,my,spectral_entropy of my
db_squat,axis_my__mid_band_ratio,0.6623,0.6623,0.75,0.4967,0.0324,mag,time_frequency,my,mid_band_ratio of my
db_squat,axis_az__skewness,0.5655,0.5655,0.875,0.4948,0.2008,acc,time,az,skewness of az
db_squat,corr__mx__mz,-0.5605,0.5605,0.875,0.4904,-0.238,mag,axis_correlation,"mx,mz",Correlation between mx and mz
db_squat,axis_gz__slope,0.5581,0.5581,0.875,0.4884,11.611,gyro,time,gz,slope of gz
db_squat,axis_gz__abs_mean,-0.5558,0.5558,0.875,0.4864,-6.2584,gyro,time,gz,abs_mean of gz
db_squat,axis_mx__mean,-0.7424,0.7424,0.625,0.464,-15.9625,mag,time,mx,mean of mx
db_squat,corr__gx__gy,0.516,0.516,0.875,0.4515,0.184,gyro,axis_correlation,"gx,gy",Correlation between gx and gy
db_squat,axis_ax__haar_l4_energy_ratio,-0.5143,0.5143,0.875,0.4501,-0.001,acc,wavelet,ax,haar_l4_energy_ratio of ax
db_squat,axis_gz__range,-0.5995,0.5995,0.75,0.4496,-24.6308,gyro,time,gz,range of gz
db_squat,acc_norm__std,0.5971,0.5971,0.75,0.4478,0.0272,acc,time,acc_norm,std of acc_norm
db_squat,axis_mz__range,-0.5113,0.5113,0.875,0.4474,-4.2769,mag,time,mz,range of mz
db_squat,axis_mx__median,-0.7063,0.7063,0.625,0.4414,-15.3292,mag,time,mx,median of mx
db_squat,acc_pca__pca3_var_ratio,-0.5033,0.5033,0.875,0.4404,-0.0265,acc,pca,acc_pca,PCA variance ratio
db_squat,all9_norm__mean,-0.5827,0.5827,0.75,0.437,-13.5774,all9,time,all9_norm,mean of all9_norm
db_squat,all9_norm__abs_mean,-0.5827,0.5827,0.75,0.437,-13.5774,all9,time,all9_norm,abs_mean of all9_norm
db_squat,acc_norm__kurtosis,-0.4766,0.4766,0.875,0.417,-0.7843,acc,time,acc_norm,kurtosis of acc_norm
db_squat,acc_norm__iqr,0.551,0.551,0.75,0.4133,0.0382,acc,time,acc_norm,iqr of acc_norm
db_squat,all9_norm__median,-0.5502,0.5502,0.75,0.4127,-13.0982,all9,time,all9_norm,median of all9_norm
db_squat,axis_gx__haar_l3_energy_ratio,-0.4691,0.4691,0.875,0.4105,-0.0295,gyro,wavelet,gx,haar_l3_energy_ratio of gx
db_squat,gyro_norm__min,-0.4677,0.4677,0.875,0.4092,-0.878,gyro,time,gyro_norm,min of gyro_norm
db_squat,mag_norm__range,-0.5383,0.5383,0.75,0.4037,-1.9552,mag,time,mag_norm,range of mag_norm
db_squat,axis_gx__diff_rms,-0.4611,0.4611,0.875,0.4034,-1.2227,gyro,time,gx,diff_rms of gx
db_squat,gyro_norm__haar_l3_energy_ratio,0.5375,0.5375,0.75,0.4031,0.0054,gyro,wavelet,gyro_norm,haar_l3_energy_ratio of gyro_norm
db_squat,all9_norm__zero_crossing_rate,0.516,0.516,0.75,0.387,0.0252,all9,time,all9_norm,zero_crossing_rate of all9_norm
db_squat,all9_norm__spectral_entropy,0.5144,0.5144,0.75,0.3858,0.0753,all9,time_frequency,all9_norm,spectral_entropy of all9_norm
db_squat,corr__ax__mx,0.5134,0.5134,0.75,0.385,0.2778,acc_mag,axis_correlation,"ax,mx",Correlation between ax and mx
db_squat,axis_gx__diff_abs_mean,-0.4389,0.4389,0.875,0.384,-0.8227,gyro,time,gx,diff_abs_mean of gx
db_squat,axis_gy__dominant_freq_ratio,0.5109,0.5109,0.75,0.3831,0.0067,gyro,time_frequency,gy,dominant_freq_ratio of gy
db_squat,all9_pca__dominant_axis_var_share,-0.4375,0.4375,0.875,0.3828,-0.0276,all9,pca,all9_pca,Dominant axis variance share
db_squat,axis_my__range,-0.5076,0.5076,0.75,0.3807,-4.9727,mag,time,my,range of my
db_squat,corr__gz__mz,-0.4207,0.4207,0.875,0.3681,-0.0736,gyro_mag,axis_correlation,"gz,mz",Correlation between gz and mz
db_squat,all9_norm__diff_abs_mean,-0.4201,0.4201,0.875,0.3676,-0.2636,all9,time,all9_norm,diff_abs_mean of all9_norm
db_squat,corr__ay__gz,-0.4187,0.4187,0.875,0.3664,-0.063,acc_gyro,axis_correlation,"ay,gz",Correlation between ay and gz
db_squat,gyro_pca__dominant_axis_var_share,-0.3658,0.3658,1.0,0.3658,-0.0279,gyro,pca,gyro_pca,Dominant axis variance share
db_squat,corr__az__gx,0.4135,0.4135,0.875,0.3618,0.0728,acc_gyro,axis_correlation,"az,gx",Correlation between az and gx
db_squat,axis_my__haar_l1_energy_ratio,0.5778,0.5778,0.625,0.3611,0.0091,mag,wavelet,my,haar_l1_energy_ratio of my
db_squat,axis_gx__min,0.4096,0.4096,0.875,0.3584,7.3462,gyro,time,gx,min of gx
db_squat,mag_pca__dominant_axis_var_share,-0.4088,0.4088,0.875,0.3577,-0.0339,mag,pca,mag_pca,Dominant axis variance share
db_squat,axis_my__haar_l2_energy_ratio,0.5673,0.5673,0.625,0.3546,0.0116,mag,wavelet,my,haar_l2_energy_ratio of my
db_squat,axis_gz__haar_l4_energy_ratio,0.5671,0.5671,0.625,0.3545,0.0231,gyro,wavelet,gz,haar_l4_energy_ratio of gz
db_squat,rep_duration_samples,-0.4695,0.4695,0.75,0.3521,-33.5461,temporal,temporal,rep_duration,Ground-truth rep duration in samples
db_squat,axis_mz__min,0.4007,0.4007,0.875,0.3506,15.687,mag,time,mz,min of mz
db_squat,axis_gy__kurtosis,0.466,0.466,0.75,0.3495,0.5252,gyro,time,gy,kurtosis of gy
db_squat,axis_ay__dominant_freq_ratio,-0.3487,0.3487,1.0,0.3487,-0.0096,acc,time_frequency,ay,dominant_freq_ratio of ay
db_squat,axis_my__haar_l3_energy_ratio,0.5543,0.5543,0.625,0.3464,0.0116,mag,wavelet,my,haar_l3_energy_ratio of my
db_squat,axis_my__std,-0.4616,0.4616,0.75,0.3462,-1.5918,mag,time,my,std of my
db_squat,axis_ay__diff_rms,-0.4566,0.4566,0.75,0.3424,-0.015,acc,time,ay,diff_rms of ay
db_squat,axis_mx__min,-0.5468,0.5468,0.625,0.3417,-11.523,mag,time,mx,min of mx
db_squat,acc_norm__low_band_ratio,0.446,0.446,0.75,0.3345,0.0369,acc,time_frequency,acc_norm,low_band_ratio of acc_norm
db_squat,axis_ay__kurtosis,-0.3796,0.3796,0.875,0.3321,-0.7389,acc,time,ay,kurtosis of ay
db_squat,axis_az__kurtosis,0.4332,0.4332,0.75,0.3249,0.3363,acc,time,az,kurtosis of az
db_squat,axis_my__haar_l4_energy_ratio,0.5151,0.5151,0.625,0.3219,0.0077,mag,wavelet,my,haar_l4_energy_ratio of my
db_squat,acc_norm__zero_crossing_rate,-0.5138,0.5138,0.625,0.3211,-0.0283,acc,time,acc_norm,zero_crossing_rate of acc_norm
db_squat,axis_ax__haar_l3_energy_ratio,-0.4225,0.4225,0.75,0.3169,-0.0004,acc,wavelet,ax,haar_l3_energy_ratio of ax
db_squat,axis_my__iqr,-0.4189,0.4189,0.75,0.3142,-2.9277,mag,time,my,iqr of my
db_squat,axis_gx__haar_l2_energy_ratio,-0.4182,0.4182,0.75,0.3136,-0.0335,gyro,wavelet,gx,haar_l2_energy_ratio of gx
db_squat,axis_ay__slope,0.4152,0.4152,0.75,0.3114,0.0395,acc,time,ay,slope of ay
db_squat,axis_gy__diff_rms,-0.3505,0.3505,0.875,0.3067,-0.2425,gyro,time,gy,diff_rms of gy
db_squat,axis_ay__diff_abs_mean,-0.4062,0.4062,0.75,0.3046,-0.007,acc,time,ay,diff_abs_mean of ay
db_squat,axis_gx__haar_l1_energy_ratio,-0.4046,0.4046,0.75,0.3035,-0.0132,gyro,wavelet,gx,haar_l1_energy_ratio of gx
db_squat,acc_norm__mid_band_ratio,-0.3937,0.3937,0.75,0.2953,-0.0248,acc,time_frequency,acc_norm,mid_band_ratio of acc_norm
db_squat,axis_mx__energy_mean,0.4723,0.4723,0.625,0.2952,411.3495,mag,time,mx,energy_mean of mx
db_squat,axis_gy__skewness,-0.333,0.333,0.875,0.2914,-0.1698,gyro,time,gy,skewness of gy
db_squat,gyro_pca__pca2_var_ratio,-0.3827,0.3827,0.75,0.287,-0.034,gyro,pca,gyro_pca,PCA variance ratio
db_squat,gyro_norm__slope,-0.3807,0.3807,0.75,0.2855,-2.8123,gyro,time,gyro_norm,slope of gyro_norm
db_squat,axis_gx__range,-0.3803,0.3803,0.75,0.2852,-13.4193,gyro,time,gx,range of gx
db_squat,axis_gy__low_band_ratio,-0.3041,0.3041,0.875,0.2661,-0.0027,gyro,time_frequency,gy,low_band_ratio of gy
db_squat,mag_norm__std,-0.4237,0.4237,0.625,0.2648,-0.4169,mag,time,mag_norm,std of mag_norm
db_squat,axis_mz__median,0.3016,0.3016,0.875,0.2639,13.8455,mag,time,mz,median of mz
db_squat,axis_gx__iqr,-0.349,0.349,0.75,0.2617,-2.1619,gyro,time,gx,iqr of gx
db_squat,axis_mz__mean,0.2991,0.2991,0.875,0.2617,13.7109,mag,time,mz,mean of mz
db_squat,axis_gx__abs_mean,-0.3488,0.3488,0.75,0.2616,-1.3933,gyro,time,gx,abs_mean of gx
db_squat,all9_norm__high_band_ratio,0.5223,0.5223,0.5,0.2611,0.0069,all9,time_frequency,all9_norm,high_band_ratio of all9_norm
db_squat,acc_norm__diff_rms,-0.3461,0.3461,0.75,0.2596,-0.0061,acc,time,acc_norm,diff_rms of acc_norm
db_squat,axis_gz__max,-0.4134,0.4134,0.625,0.2584,-8.8422,gyro,time,gz,max of gz
db_squat,axis_gx__std,-0.3398,0.3398,0.75,0.2548,-1.81,gyro,time,gx,std of gx
db_squat,gyro_norm__diff_rms,-0.2887,0.2887,0.875,0.2526,-0.4896,gyro,time,gyro_norm,diff_rms of gyro_norm
db_squat,axis_gy__mid_band_ratio,0.2886,0.2886,0.875,0.2525,0.0024,gyro,time_frequency,gy,mid_band_ratio of gy
db_squat,axis_az__spectral_entropy,0.4005,0.4005,0.625,0.2503,0.0922,acc,time_frequency,az,spectral_entropy of az
db_squat,axis_gy__diff_abs_mean,-0.3307,0.3307,0.75,0.248,-0.1626,gyro,time,gy,diff_abs_mean of gy
db_squat,axis_gx__rms,-0.3265,0.3265,0.75,0.2449,-1.7528,gyro,time,gx,rms of gx
db_squat,gyro_norm__diff_abs_mean,-0.2788,0.2788,0.875,0.244,-0.3094,gyro,time,gyro_norm,diff_abs_mean of gyro_norm
db_squat,axis_gx__high_band_ratio,-0.3217,0.3217,0.75,0.2413,-0.0007,gyro,time_frequency,gx,high_band_ratio of gx
db_squat,axis_gx__slope,-0.3198,0.3198,0.75,0.2399,-2.4124,gyro,time,gx,slope of gx
db_squat,axis_mx__slope,-0.3195,0.3195,0.75,0.2397,-1.3824,mag,time,mx,slope of mx
db_squat,axis_az__slope,0.3194,0.3194,0.75,0.2395,0.031,acc,time,az,slope of az
db_squat,axis_my__kurtosis,0.3184,0.3184,0.75,0.2388,0.1358,mag,time,my,kurtosis of my
db_squat,axis_mz__low_band_ratio,-0.3817,0.3817,0.625,0.2385,-0.0227,mag,time_frequency,mz,low_band_ratio of mz
db_squat,axis_ax__dominant_freq_ratio,0.2724,0.2724,0.875,0.2383,0.0012,acc,time_frequency,ax,dominant_freq_ratio of ax
db_squat,axis_mz__high_band_ratio,0.3812,0.3812,0.625,0.2382,0.0067,mag,time_frequency,mz,high_band_ratio of mz
db_squat,axis_mz__mid_band_ratio,0.3714,0.3714,0.625,0.2321,0.016,mag,time_frequency,mz,mid_band_ratio of mz
db_squat,mag_norm__diff_rms,-0.3704,0.3704,0.625,0.2315,-0.142,mag,time,mag_norm,diff_rms of mag_norm
db_squat,mag_norm__slope,0.3085,0.3085,0.75,0.2314,0.4695,mag,time,mag_norm,slope of mag_norm
db_squat,all9_norm__low_band_ratio,-0.4608,0.4608,0.5,0.2304,-0.0216,all9,time_frequency,all9_norm,low_band_ratio of all9_norm
db_squat,axis_gz__zero_crossing_rate,0.3033,0.3033,0.75,0.2275,0.0093,gyro,time,gz,zero_crossing_rate of gz
db_squat,gyro_norm__haar_l2_energy_ratio,0.3028,0.3028,0.75,0.2271,0.0025,gyro,wavelet,gyro_norm,haar_l2_energy_ratio of gyro_norm
db_squat,axis_gz__high_band_ratio,-0.301,0.301,0.75,0.2258,-0.0011,gyro,time_frequency,gz,high_band_ratio of gz
db_squat,all9_norm__diff_rms,-0.3588,0.3588,0.625,0.2242,-0.3502,all9,time,all9_norm,diff_rms of all9_norm
db_squat,axis_mz__slope,0.2972,0.2972,0.75,0.2229,1.2668,mag,time,mz,slope of mz
db_squat,axis_gx__max,-0.2956,0.2956,0.75,0.2217,-6.073,gyro,time,gx,max of gx
db_squat,mag_pca__pca2_var_ratio,0.2928,0.2928,0.75,0.2196,0.0313,mag,pca,mag_pca,PCA variance ratio
db_squat,axis_gy__high_band_ratio,0.2903,0.2903,0.75,0.2177,0.0003,gyro,time_frequency,gy,high_band_ratio of gy
db_squat,axis_gz__spectral_entropy,0.3478,0.3478,0.625,0.2174,0.0422,gyro,time_frequency,gz,spectral_entropy of gz
db_squat,corr__ax__mz,0.3462,0.3462,0.625,0.2164,0.1326,acc_mag,axis_correlation,"ax,mz",Correlation between ax and mz
db_squat,axis_mz__rms,-0.2461,0.2461,0.875,0.2153,-8.7262,mag,time,mz,rms of mz
db_squat,axis_az__zero_crossing_rate,0.3389,0.3389,0.625,0.2118,0.0264,acc,time,az,zero_crossing_rate of az
db_squat,mag_norm__diff_abs_mean,-0.3377,0.3377,0.625,0.2111,-0.0702,mag,time,mag_norm,diff_abs_mean of mag_norm
db_squat,all9_norm__mid_band_ratio,0.4178,0.4178,0.5,0.2089,0.0147,all9,time_frequency,all9_norm,mid_band_ratio of all9_norm
db_squat,mag_norm__max,-0.2777,0.2777,0.75,0.2083,-6.71,mag,time,mag_norm,max of mag_norm
db_squat,axis_ay__range,-0.2757,0.2757,0.75,0.2068,-0.0694,acc,time,ay,range of ay
db_squat,axis_mz__kurtosis,0.3297,0.3297,0.625,0.2061,0.1254,mag,time,mz,kurtosis of mz
db_squat,axis_mz__zero_crossing_rate,0.3289,0.3289,0.625,0.2055,0.0166,mag,time,mz,zero_crossing_rate of mz
db_squat,all9_norm__slope,-0.2728,0.2728,0.75,0.2046,-1.467,all9,time,all9_norm,slope of all9_norm
db_squat,axis_mz__abs_mean,-0.2302,0.2302,0.875,0.2014,-8.5049,mag,time,mz,abs_mean of mz
db_squat,axis_gy__slope,0.2299,0.2299,0.875,0.2011,6.1685,gyro,time,gy,slope of gy
db_squat,axis_mz__spectral_entropy,0.3192,0.3192,0.625,0.1995,0.0625,mag,time_frequency,mz,spectral_entropy of mz
db_squat,axis_mz__haar_l4_energy_ratio,0.3122,0.3122,0.625,0.1951,0.0085,mag,wavelet,mz,haar_l4_energy_ratio of mz
db_squat,gyro_norm__skewness,0.2228,0.2228,0.875,0.195,0.1105,gyro,time,gyro_norm,skewness of gyro_norm
db_squat,axis_mz__haar_l1_energy_ratio,0.2589,0.2589,0.75,0.1942,0.008,mag,wavelet,mz,haar_l1_energy_ratio of mz
db_squat,axis_mz__haar_l2_energy_ratio,0.2551,0.2551,0.75,0.1913,0.0099,mag,wavelet,mz,haar_l2_energy_ratio of mz
db_squat,corr__gx__mz,0.2526,0.2526,0.75,0.1894,0.0363,gyro_mag,axis_correlation,"gx,mz",Correlation between gx and mz
db_squat,acc_norm__dominant_freq_ratio,-0.2159,0.2159,0.875,0.189,-0.0022,acc,time_frequency,acc_norm,dominant_freq_ratio of acc_norm
db_squat,axis_mz__haar_l3_energy_ratio,0.2974,0.2974,0.625,0.1858,0.011,mag,wavelet,mz,haar_l3_energy_ratio of mz
db_squat,mag_pca__pca1_var_ratio,-0.2474,0.2474,0.75,0.1856,-0.0289,mag,pca,mag_pca,PCA variance ratio
db_squat,axis_mx__abs_mean,0.294,0.294,0.625,0.1837,3.894,mag,time,mx,abs_mean of mx
db_squat,acc_norm__haar_l4_energy_ratio,0.2875,0.2875,0.625,0.1797,0.0002,acc,wavelet,acc_norm,haar_l4_energy_ratio of acc_norm
db_squat,acc_pca__dominant_axis_var_share,-0.2396,0.2396,0.75,0.1797,-0.016,acc,pca,acc_pca,Dominant axis variance share
db_squat,all9_norm__dominant_freq_ratio,0.2392,0.2392,0.75,0.1794,0.0034,all9,time_frequency,all9_norm,dominant_freq_ratio of all9_norm
db_squat,axis_ay__haar_l4_energy_ratio,-0.2793,0.2793,0.625,0.1745,-0.0045,acc,wavelet,ay,haar_l4_energy_ratio of ay
db_squat,all9_norm__skewness,-0.2756,0.2756,0.625,0.1723,-0.2455,all9,time,all9_norm,skewness of all9_norm
db_squat,corr__gz__mx,0.2285,0.2285,0.75,0.1714,0.0379,gyro_mag,axis_correlation,"gz,mx",Correlation between gz and mx
db_squat,mag_norm__iqr,-0.3416,0.3416,0.5,0.1708,-0.6165,mag,time,mag_norm,iqr of mag_norm
db_squat,corr__gy__my,0.2269,0.2269,0.75,0.1702,0.0455,gyro_mag,axis_correlation,"gy,my",Correlation between gy and my
db_squat,axis_gx__spectral_entropy,-0.2675,0.2675,0.625,0.1672,-0.0357,gyro,time_frequency,gx,spectral_entropy of gx
db_squat,axis_mz__energy_mean,-0.1663,0.1663,1.0,0.1663,-572.7579,mag,time,mz,energy_mean of mz
db_squat,mag_norm__median,-0.2107,0.2107,0.75,0.158,-5.876,mag,time,mag_norm,median of mag_norm
db_squat,axis_mx__rms,0.2522,0.2522,0.625,0.1576,3.1666,mag,time,mx,rms of mx
db_squat,gyro_norm__dominant_freq_ratio,0.2438,0.2438,0.625,0.1524,0.0013,gyro,time_frequency,gyro_norm,dominant_freq_ratio of gyro_norm
db_squat,axis_mz__max,0.2023,0.2023,0.75,0.1518,11.4101,mag,time,mz,max of mz
db_squat,mag_norm__rms,-0.2018,0.2018,0.75,0.1514,-5.7006,mag,time,mag_norm,rms of mag_norm
db_squat,mag_norm__mean,-0.2,0.2,0.75,0.15,-5.6806,mag,time,mag_norm,mean of mag_norm
db_squat,mag_norm__abs_mean,-0.2,0.2,0.75,0.15,-5.6806,mag,time,mag_norm,abs_mean of mag_norm
db_squat,acc_norm__haar_l2_energy_ratio,-0.1968,0.1968,0.75,0.1476,-0.0002,acc,wavelet,acc_norm,haar_l2_energy_ratio of acc_norm
db_squat,acc_pca__pca2_var_ratio,0.2359,0.2359,0.625,0.1475,0.0282,acc,pca,acc_pca,PCA variance ratio
db_squat,acc_norm__range,0.2354,0.2354,0.625,0.1472,0.0553,acc,time,acc_norm,range of acc_norm
db_squat,corr__gz__my,-0.1953,0.1953,0.75,0.1465,-0.0292,gyro_mag,axis_correlation,"gz,my",Correlation between gz and my
db_squat,axis_gx__skewness,-0.194,0.194,0.75,0.1455,-0.1156,gyro,time,gx,skewness of gx
db_squat,axis_gx__haar_l4_energy_ratio,0.1936,0.1936,0.75,0.1452,0.0082,gyro,wavelet,gx,haar_l4_energy_ratio of gx
db_squat,acc_norm__haar_l1_energy_ratio,-0.1917,0.1917,0.75,0.1437,-0.0001,acc,wavelet,acc_norm,haar_l1_energy_ratio of acc_norm
db_squat,gyro_norm__mid_band_ratio,0.1905,0.1905,0.75,0.1429,0.0044,gyro,time_frequency,gyro_norm,mid_band_ratio of gyro_norm
db_squat,axis_gz__haar_l3_energy_ratio,0.2798,0.2798,0.5,0.1399,0.007,gyro,wavelet,gz,haar_l3_energy_ratio of gz
db_squat,gyro_norm__low_band_ratio,-0.1802,0.1802,0.75,0.1351,-0.0046,gyro,time_frequency,gyro_norm,low_band_ratio of gyro_norm
db_squat,axis_gx__zero_crossing_rate,-0.2116,0.2116,0.625,0.1322,-0.0118,gyro,time,gx,zero_crossing_rate of gx
db_squat,axis_mx__skewness,-0.2625,0.2625,0.5,0.1313,-0.0952,mag,time,mx,skewness of mx
db_squat,axis_gx__dominant_freq_ratio,-0.1746,0.1746,0.75,0.131,-0.0043,gyro,time_frequency,gx,dominant_freq_ratio of gx
db_squat,corr__ax__gx,0.1727,0.1727,0.75,0.1295,0.0376,acc_gyro,axis_correlation,"ax,gx",Correlation between ax and gx
db_squat,all9_pca__pca1_var_ratio,-0.2586,0.2586,0.5,0.1293,-0.0245,all9,pca,all9_pca,PCA variance ratio
db_squat,acc_norm__diff_abs_mean,-0.2525,0.2525,0.5,0.1263,-0.0021,acc,time,acc_norm,diff_abs_mean of acc_norm
db_squat,axis_my__slope,-0.1679,0.1679,0.75,0.126,-0.7169,mag,time,my,slope of my
db_squat,all9_norm__min,-0.1599,0.1599,0.75,0.1199,-5.2367,all9,time,all9_norm,min of all9_norm
db_squat,axis_gx__energy_mean,-0.1588,0.1588,0.75,0.1191,-30.5623,gyro,time,gx,energy_mean of gx
db_squat,axis_ax__kurtosis,-0.1887,0.1887,0.625,0.1179,-0.2502,acc,time,ax,kurtosis of ax
db_squat,mag_norm__energy_mean,-0.1523,0.1523,0.75,0.1142,-591.9147,mag,time,mag_norm,energy_mean of mag_norm
db_squat,corr__ax__ay,0.1796,0.1796,0.625,0.1122,0.0492,acc,axis_correlation,"ax,ay",Correlation between ax and ay
db_squat,axis_mz__dominant_freq_ratio,-0.1281,0.1281,0.875,0.1121,-0.002,mag,time_frequency,mz,dominant_freq_ratio of mz
db_squat,axis_ax__slope,0.1467,0.1467,0.75,0.1101,0.0199,acc,time,ax,slope of ax
db_squat,mag_norm__haar_l2_energy_ratio,0.1673,0.1673,0.625,0.1046,0.0001,mag,wavelet,mag_norm,haar_l2_energy_ratio of mag_norm
db_squat,axis_ay__abs_mean,0.2081,0.2081,0.5,0.104,0.0335,acc,time,ay,abs_mean of ay
db_squat,axis_ax__spectral_entropy,0.206,0.206,0.5,0.103,0.0516,acc,time_frequency,ax,spectral_entropy of ax
db_squat,axis_ay__rms,0.2021,0.2021,0.5,0.1011,0.035,acc,time,ay,rms of ay
db_squat,axis_ax__skewness,0.1616,0.1616,0.625,0.101,0.0595,acc,time,ax,skewness of ax
db_squat,corr__az__mz,0.2001,0.2001,0.5,0.1,0.0643,acc_mag,axis_correlation,"az,mz",Correlation between az and mz
db_squat,axis_ax__haar_l2_energy_ratio,-0.1531,0.1531,0.625,0.0957,-0.0002,acc,wavelet,ax,haar_l2_energy_ratio of ax
db_squat,mag_norm__haar_l1_energy_ratio,0.153,0.153,0.625,0.0956,0.0001,mag,wavelet,mag_norm,haar_l1_energy_ratio of mag_norm
db_squat,mag_norm__min,-0.1268,0.1268,0.75,0.0951,-4.7548,mag,time,mag_norm,min of mag_norm
db_squat,axis_mx__zero_crossing_rate,0.1874,0.1874,0.5,0.0937,0.0053,mag,time,mx,zero_crossing_rate of mx
db_squat,axis_my__dominant_freq_ratio,0.1832,0.1832,0.5,0.0916,0.004,mag,time_frequency,my,dominant_freq_ratio of my
db_squat,axis_ay__skewness,0.2407,0.2407,0.375,0.0903,0.0771,acc,time,ay,skewness of ay
db_squat,corr__gx__my,0.1203,0.1203,0.75,0.0902,0.0218,gyro_mag,axis_correlation,"gx,my",Correlation between gx and my
db_squat,mag_norm__haar_l3_energy_ratio,0.1421,0.1421,0.625,0.0888,0.0001,mag,wavelet,mag_norm,haar_l3_energy_ratio of mag_norm
db_squat,corr__gy__mx,0.1158,0.1158,0.75,0.0869,0.0238,gyro_mag,axis_correlation,"gy,mx",Correlation between gy and mx
db_squat,gyro_norm__haar_l1_energy_ratio,0.138,0.138,0.625,0.0863,0.0005,gyro,wavelet,gyro_norm,haar_l1_energy_ratio of gyro_norm
db_squat,axis_gz__diff_rms,-0.1379,0.1379,0.625,0.0862,-0.1839,gyro,time,gz,diff_rms of gz
db_squat,axis_ax__haar_l1_energy_ratio,-0.1373,0.1373,0.625,0.0858,-0.0001,acc,wavelet,ax,haar_l1_energy_ratio of ax
db_squat,axis_mx__low_band_ratio,-0.1698,0.1698,0.5,0.0849,-0.0028,mag,time_frequency,mx,low_band_ratio of mx
db_squat,corr__az__mx,0.1695,0.1695,0.5,0.0847,0.126,acc_mag,axis_correlation,"az,mx",Correlation between az and mx
db_squat,axis_mx__mid_band_ratio,0.1682,0.1682,0.5,0.0841,0.002,mag,time_frequency,mx,mid_band_ratio of mx
db_squat,axis_mx__high_band_ratio,0.1669,0.1669,0.5,0.0834,0.0008,mag,time_frequency,mx,high_band_ratio of mx
db_squat,mag_norm__kurtosis,-0.1098,0.1098,0.75,0.0823,-0.1406,mag,time,mag_norm,kurtosis of mag_norm
db_squat,mag_norm__low_band_ratio,-0.1646,0.1646,0.5,0.0823,-0.0038,mag,time_frequency,mag_norm,low_band_ratio of mag_norm
db_squat,mag_norm__mid_band_ratio,0.1642,0.1642,0.5,0.0821,0.0026,mag,time_frequency,mag_norm,mid_band_ratio of mag_norm
db_squat,all9_norm__haar_l2_energy_ratio,0.1302,0.1302,0.625,0.0814,0.0002,all9,wavelet,all9_norm,haar_l2_energy_ratio of all9_norm
db_squat,axis_gx__kurtosis,-0.1297,0.1297,0.625,0.0811,-0.2978,gyro,time,gx,kurtosis of gx
db_squat,axis_my__skewness,-0.1287,0.1287,0.625,0.0804,-0.0322,mag,time,my,skewness of my
db_squat,corr__gx__mx,0.1278,0.1278,0.625,0.0799,0.0318,gyro_mag,axis_correlation,"gx,mx",Correlation between gx and mx
db_squat,mag_norm__high_band_ratio,0.1541,0.1541,0.5,0.077,0.0012,mag,time_frequency,mag_norm,high_band_ratio of mag_norm
db_squat,mag_norm__skewness,-0.1018,0.1018,0.75,0.0764,-0.0197,mag,time,mag_norm,skewness of mag_norm
db_squat,acc_norm__max,-0.0987,0.0987,0.75,0.074,-0.0112,acc,time,acc_norm,max of acc_norm
db_squat,mag_norm__zero_crossing_rate,0.1431,0.1431,0.5,0.0715,0.0045,mag,time,mag_norm,zero_crossing_rate of mag_norm
db_squat,axis_gz__low_band_ratio,0.1117,0.1117,0.625,0.0698,0.0035,gyro,time_frequency,gz,low_band_ratio of gz
db_squat,corr__az__gy,0.1091,0.1091,0.625,0.0682,0.0189,acc_gyro,axis_correlation,"az,gy",Correlation between az and gy
